Unnamed: 0,gene_name,sample1
ENSG00000047230.13,CTPS2,167032.7437
ENSG00000047249.15,ATP6V1H,169974.395
ENSG00000047315.13,POLR2B,372405.2171
ENSG00000047346.11,FAM214A,45267.59457
ENSG00000047365.10,ARAP2,58271.39999
ENSG00000047410.12,TPR,312047.8671
ENSG00000047457.12,CP,993.6986258
ENSG00000047578.11,KIAA0556,90773.51633
ENSG00000047579.18,DTNBP1,157970.732
ENSG00000047597.5,XK,155123.367
ENSG00000047617.13,ANO2,643.9315369
ENSG00000047621.10,C12orf4,56433.12209
ENSG00000047634.13,SCML1,102801.3797
ENSG00000047644.16,WWC3,106328.2672
ENSG00000047648.20,ARHGAP6,3677.882143
ENSG00000047662.4,FAM184B,2311.327197
ENSG00000047849.20,MAP4,415974.4125
ENSG00000047932.12,GOPC,342253.7882
ENSG00000047936.9,ROS1,153.8107853
ENSG00000048028.10,USP28,75639.94324
ENSG00000048052.20,HDAC9,885.6498202
ENSG00000048140.16,TSPAN17,272715.8718
ENSG00000048162.18,NOP16,346485.7904
ENSG00000048342.14,CC2D2A,5378.198943
ENSG00000048392.10,RRM2B,100549.5961
ENSG00000048405.8,ZNF800,105961.5855
ENSG00000048462.9,TNFRSF17,2161.605597
ENSG00000048471.12,SNX29,22745.00925
ENSG00000048540.13,LMO3,313.8131487
ENSG00000048544.5,MRPS10,408887.6757
ENSG00000048545.12,GUCA1A,0
ENSG00000048649.12,RSF1,50436.96039
ENSG00000048707.12,VPS13D,78089.63504
ENSG00000048740.16,CELF2,144618.893
ENSG00000048828.15,FAM120A,887690.8637
ENSG00000048991.15,R3HDM1,110460.8377
ENSG00000049089.12,COL9A2,486420.6242
ENSG00000049130.12,KITLG,86490.82644
ENSG00000049167.12,ERCC8,17616.91466
ENSG00000049192.13,ADAMTS6,3244.048461
ENSG00000049239.11,H6PD,267352.7265
ENSG00000049245.11,VAMP3,925078.6952
ENSG00000049246.13,PER3,25164.37378
ENSG00000049247.12,UTS2,13718.33041
ENSG00000049249.7,TNFRSF9,2608.426193
ENSG00000049283.16,EPN3,218049.1319
ENSG00000049323.14,LTBP1,170915.9829
ENSG00000049449.7,RCN1,568406.4335
ENSG00000049540.15,ELN,20132.802
ENSG00000049541.9,RFC2,260686.1155
ENSG00000049618.20,ARID1B,133552.8357
ENSG00000049656.12,CLPTM1L,483371.868
ENSG00000049759.15,NEDD4L,164434.8486
ENSG00000049768.13,FOXP3,9434.193023
ENSG00000049769.11,PPP1R3F,14574.56401
ENSG00000049860.12,HEXB,967719.2999
ENSG00000049883.13,PTCD2,24602.27738
ENSG00000050030.12,KIAA2022,34.25866942
ENSG00000050130.16,JKAMP,202871.0748
ENSG00000050165.16,DKK3,45699.7919
ENSG00000050327.13,ARHGEF5,126482.9074
ENSG00000050344.8,NFE2L3,648579.6951
ENSG00000050393.10,MCUR1,121957.5713
ENSG00000050405.12,LIMA1,926959.5798
ENSG00000050426.14,LETMD1,355436.5974
ENSG00000050438.15,SLC4A8,11917.6041
ENSG00000050555.16,LAMC3,2545.878386
ENSG00000050628.19,PTGER3,83.45160599
ENSG00000050730.14,TNIP3,534.4734293
ENSG00000050748.16,MAPK9,138622.6043
ENSG00000050767.14,COL23A1,2021.758275
ENSG00000050820.15,BCAR1,327779.2186
ENSG00000051009.9,FAM160A2,569299.7902
ENSG00000051108.13,HERPUD1,530293.3598
ENSG00000051128.17,HOMER3,85687.67982
ENSG00000051180.15,RAD51,52231.7054
ENSG00000051341.12,POLQ,27337.56537
ENSG00000051382.7,PIK3CB,133353.2585
ENSG00000051523.9,CYBA,1119071.009
ENSG00000051596.8,THOC3,176835.5723
ENSG00000051620.9,HEBP2,220991.8192
ENSG00000051825.13,MPHOSPH9,20443.85765
ENSG00000052126.13,PLEKHA5,92050.98232
ENSG00000052344.14,PRSS8,2164971.526
ENSG00000052723.10,SIKE1,135375.8989
ENSG00000052749.12,RRP12,210338.6624
ENSG00000052795.11,FNIP2,71750.13667
ENSG00000052802.11,MSMO1,667398.9671
ENSG00000052841.13,TTC17,273956.946
ENSG00000052850.5,ALX4,560.3884192
ENSG00000053108.15,FSTL4,897.1915124
ENSG00000053254.14,FOXN3,75751.54454
ENSG00000053328.8,METTL24,454.0915178
ENSG00000053371.11,AKR7A2,767338.4308
ENSG00000053372.4,MRTO4,489129.7793
ENSG00000053438.8,NNAT,39439.44132
ENSG00000053501.11,USE1,260456.1354
ENSG00000053524.10,MCF2L2,783.3122838
ENSG00000053702.13,NRIP2,32475.23862
ENSG00000053747.14,LAMA3,389523.9823
ENSG00000053770.10,AP5M1,91625.0006
ENSG00000053900.9,ANAPC4,102441.5679
ENSG00000053918.14,KCNQ1,901409.8564
ENSG00000054116.10,TRAPPC3,345565.5763
ENSG00000054118.12,THRAP3,706564.4841
ENSG00000054148.16,PHPT1,1307283.282
ENSG00000054179.10,ENTPD2,796685.8907
ENSG00000054219.10,LY75,89547.17764
ENSG00000054267.19,ARID4B,71149.28826
ENSG00000054277.11,OPN3,44233.15765
ENSG00000054282.14,SDCCAG8,91499.44084
ENSG00000054356.12,PTPRN,243.783547
ENSG00000054392.11,HHAT,38937.54422
ENSG00000054523.15,KIF1B,94018.99046
ENSG00000054598.6,FOXC1,5642.601808
ENSG00000054611.12,TBC1D22A,187407.8839
ENSG00000054654.14,SYNE2,104077.6051
ENSG00000054690.12,PLEKHH1,282693.8621
ENSG00000054793.12,ATP9A,635526.167
ENSG00000054796.11,SPO11,0
ENSG00000054803.3,CBLN4,1864.718409
ENSG00000054938.14,CHRDL2,256.9564123
ENSG00000054965.9,FAM168A,103487.9387
ENSG00000054967.11,RELT,14972.01937
ENSG00000054983.15,GALC,154501.961
ENSG00000055044.9,NOP58,746344.0754
ENSG00000055070.15,SZRD1,553047.1184
ENSG00000055118.13,KCNH2,14803.52256
ENSG00000055130.14,CUL1,483153.375
ENSG00000055147.16,FAM114A2,55341.35404
ENSG00000055163.17,CYFIP2,104558.1551
ENSG00000055208.16,TAB2,279132.9639
ENSG00000055211.11,GINM1,394895.5981
ENSG00000055332.15,EIF2AK2,133385.72
ENSG00000055483.18,USP36,155485.4102
ENSG00000055609.16,KMT2C,87288.17886
ENSG00000055732.11,MCOLN3,9426.358498
ENSG00000055813.5,CCDC85A,1011.499689
ENSG00000055917.14,PUM2,469331.8261
ENSG00000055950.15,MRPL43,434568.6327
ENSG00000055955.14,ITIH4,1622.3255
ENSG00000055957.9,ITIH1,5938.865496
ENSG00000056050.6,C4orf27,172218.9514
ENSG00000056097.14,ZFR,288919.3385
ENSG00000056277.14,ZNF280C,25293.21112
ENSG00000056291.16,NPFFR2,341.4829812
ENSG00000056487.14,PHF21B,560.0961951
ENSG00000056558.9,TRAF1,74697.45618
ENSG00000056586.14,RC3H2,70194.17087
ENSG00000056736.8,IL17RB,302548.4135
ENSG00000056972.17,TRAF3IP2,171486.9376
ENSG00000056998.17,GYG2,28722.59623
ENSG00000057019.14,DCBLD2,60127.49279
ENSG00000057149.13,SERPINB3,0
ENSG00000057252.11,SOAT1,78485.87804
ENSG00000057294.12,PKP2,319512.6023
ENSG00000057468.6,MSH4,4439.696983
ENSG00000057593.12,F7,1592.012555
ENSG00000057608.15,GDI2,1948979.823
ENSG00000057657.13,PRDM1,31493.80276
ENSG00000057663.11,ATG5,278674.6894
ENSG00000057704.9,TMCC3,89211.10536
ENSG00000057757.8,PITHD1,471690.1607
ENSG00000057935.12,MTA3,77281.82684
ENSG00000058056.7,USP13,28872.20399
ENSG00000058063.14,ATP11B,208879.2836
ENSG00000058085.13,LAMC2,1445400.437
ENSG00000058091.15,CDK14,9302.6034
ENSG00000058262.8,SEC61A1,1766328.608
ENSG00000058272.14,PPP1R12A,105773.875
ENSG00000058335.14,RASGRF1,2352.824275
ENSG00000058404.18,CAMK2B,296.1974578
ENSG00000058453.15,CROCC,135394.8263
ENSG00000058600.14,POLR3E,140599.1391
ENSG00000058668.13,ATP2B4,81583.39658
ENSG00000058673.14,ZC3H11A,358099.7543
ENSG00000058729.9,RIOK2,56148.96914
ENSG00000058799.12,YIPF1,350175.2453
ENSG00000058804.11,NDC1,219940.1773
ENSG00000058866.13,DGKG,1797.793737
ENSG00000059122.15,FLYWCH1,114580.8442
ENSG00000059145.17,UNKL,37300.34005
ENSG00000059377.14,TBXAS1,239702.1027
ENSG00000059378.11,PARP12,123301.0557
ENSG00000059573.7,ALDH18A1,1232615.509
ENSG00000059588.8,TARBP1,282720.4989
ENSG00000059691.10,GATB,45187.18496
ENSG00000059728.9,MXD1,163369.4156
ENSG00000059758.6,CDK17,67427.2151
ENSG00000059769.18,DNAJC25,97034.58115
ENSG00000059804.14,SLC2A3,6147.303552
ENSG00000059915.15,PSD,13091.27648
ENSG00000060069.15,CTDP1,162415.3388
ENSG00000060138.11,YBX3,501064.7802
ENSG00000060140.7,STYK1,60699.1983
ENSG00000060237.15,WNK1,202342.5799
ENSG00000060303.5,RPS17P5,987.2038635
ENSG00000060339.12,CCAR1,316360.142
ENSG00000060491.15,OGFR,308894.4513
ENSG00000060558.3,GNA15,168171.4816
ENSG00000060566.12,CREB3L3,5865.71616
ENSG00000060642.9,PIGV,211989.0402
ENSG00000060656.18,PTPRU,12357.03848
ENSG00000060688.11,SNRNP40,195733.4518
ENSG00000060709.12,RIMBP2,2075.943527
ENSG00000060718.17,COL11A1,1949.324507
ENSG00000060749.13,QSER1,39639.55641
ENSG00000060762.17,MPC1,401215.9971
ENSG00000060971.16,ACAA1,186198.9297
ENSG00000060982.13,BCAT1,1607.696075
ENSG00000061273.16,HDAC7,180374.3169
ENSG00000061337.14,LZTS1,2400.016122
ENSG00000061455.10,PRDM6,473.8578545
ENSG00000061492.10,WNT8A,0
ENSG00000061656.8,SPAG4,49088.71211
ENSG00000061676.13,NCKAP1,183128.5962
ENSG00000061794.11,MRPS35,1253723.965
ENSG00000061918.11,GUCY1B3,4542.622289
ENSG00000061936.8,SFSWAP,133440.182
ENSG00000061938.15,TNK2,195774.1398
ENSG00000061987.13,MON2,58527.98447
ENSG00000062038.12,CDH3,561927.3307
ENSG00000062096.13,ARSF,182.7491726
ENSG00000062194.14,GPBP1,185457.6554
ENSG00000062282.13,DGAT2,100070.6265
ENSG00000062370.15,ZNF112,26063.41344
ENSG00000062485.17,CS,685706.0673
ENSG00000062524.14,LTK,24928.45332
ENSG00000062582.12,MRPS24,94028.05111
ENSG00000062598.16,ELMO2,134361.4682
ENSG00000062650.16,WAPAL,196410.1753
ENSG00000062716.9,VMP1,662815.183
ENSG00000062725.8,APPBP2,78467.71317
ENSG00000062822.11,POLD1,179667.0389
ENSG00000063015.18,SEZ6,866.191777
ENSG00000063046.16,EIF4B,1559278.383
ENSG00000063127.14,SLC6A16,2238.283836
ENSG00000063169.9,GLTSCR1,47644.5862
ENSG00000063176.14,SPHK2,107716.1152
ENSG00000063177.11,RPL18,6886576.537
ENSG00000063180.7,CA11,11646.62679
ENSG00000063241.6,ISOC2,315607.821
ENSG00000063244.11,U2AF2,1244357.635
ENSG00000063245.13,EPN1,277528.0224
ENSG00000063322.12,MED29,325794.2647
ENSG00000063438.15,AHRR,2937.696519
ENSG00000063515.2,GSC2,0
ENSG00000063587.13,ZNF275,71460.02342
ENSG00000063601.15,MTMR1,98608.59797
ENSG00000063660.7,GPC1,84314.11855
ENSG00000063761.14,ADCK1,76889.38574
ENSG00000063854.11,HAGH,129428.6223
ENSG00000063978.14,RNF4,237567.6902
ENSG00000064012.20,CASP8,153871.3214
ENSG00000064042.16,LIMCH1,51691.60116
ENSG00000064102.13,ASUN,241426.6812
ENSG00000064115.9,TM7SF3,288513.376
ENSG00000064195.7,DLX3,9049.550554
ENSG00000064199.5,SPA17,28167.45825
ENSG00000064201.14,TSPAN32,1274.281602
ENSG00000064205.9,WISP2,80.8631151
ENSG00000064218.4,DMRT3,0
ENSG00000064225.11,ST3GAL6,2241.932438
ENSG00000064270.11,ATP2C2,306686.3206
ENSG00000064300.7,NGFR,3299.877589
ENSG00000064309.13,CDON,5661.70729
ENSG00000064313.10,TAF2,96772.81875
ENSG00000064393.14,HIPK2,128009.6136
ENSG00000064419.12,TNPO3,389341.7188
ENSG00000064489.20,MEF2BNB-MEF2B,9803.532515
ENSG00000064490.12,RFXANK,437859.4242
ENSG00000064545.13,TMEM161A,339802.7309
ENSG00000064547.12,LPAR2,339659.0839
ENSG00000064601.15,CTSA,830525.7094
ENSG00000064607.15,SUGP2,200765.4469
ENSG00000064651.12,SLC12A2,1065604.736
ENSG00000064652.9,SNX24,22918.70243
ENSG00000064655.17,EYA2,2894.488276
ENSG00000064666.13,CNN2,1142809.943
ENSG00000064687.11,ABCA7,113704.3641
ENSG00000064692.17,SNCAIP,4179.005788
ENSG00000064703.10,DDX20,91008.41997
ENSG00000064726.8,BTBD1,368384.9842
ENSG00000064763.9,FAR2,224725.6206
ENSG00000064787.11,BCAS1,440764.2147
ENSG00000064835.9,POU1F1,1283.55378
ENSG00000064886.12,CHI3L2,855.6765506
ENSG00000064932.14,SBNO2,297190.9739
ENSG00000064933.15,PMS1,78811.05029
ENSG00000064961.17,HMG20B,718256.4622
ENSG00000064989.11,CALCRL,12914.63179
ENSG00000064995.15,TAF11,426996.9116
ENSG00000064999.13,ANKS1A,170216.8454
ENSG00000065000.14,AP3D1,601195.1012
ENSG00000065029.13,ZNF76,147371.2585
ENSG00000065054.12,SLC9A3R2,519868.7848
ENSG00000065057.6,NTHL1,354047.8686
ENSG00000065060.15,UHRF1BP1,50083.15959
ENSG00000065135.8,GNAI3,79358.19938
ENSG00000065150.17,IPO5,357882.4798
ENSG00000065154.10,OAT,405513.5096
ENSG00000065183.14,WDR3,110582.9739
ENSG00000065243.17,PKN2,266066.6851
ENSG00000065268.9,WDR18,546494.6143
ENSG00000065308.4,TRAM2,226752.7818
ENSG00000065320.7,NTN1,21896.34563
ENSG00000065325.11,GLP2R,798.6368334
ENSG00000065328.15,MCM10,27915.38846
ENSG00000065357.18,DGKA,178539.8052
ENSG00000065361.13,ERBB3,987083.4561
ENSG00000065371.16,ROPN1,89.14988409
ENSG00000065413.15,ANKRD44,9529.965938
ENSG00000065427.13,KARS,969444.3939
ENSG00000065457.9,ADAT1,80088.94901
ENSG00000065485.16,PDIA5,299535.7795
ENSG00000065491.8,TBC1D22B,118669.7747
ENSG00000065518.7,NDUFB4,1200874.707
ENSG00000065526.9,SPEN,173909.4683
ENSG00000065534.17,MYLK,9012.427097
ENSG00000065548.16,ZC3H15,587090.9274
ENSG00000065559.13,MAP2K4,150213.935
ENSG00000065600.11,TMEM206,85835.91918
ENSG00000065609.13,SNAP91,181.6775716
ENSG00000065613.12,SLK,367976.7117
ENSG00000065615.12,CYB5R4,47321.85029
ENSG00000065618.15,COL17A1,1598831.502
ENSG00000065621.13,GSTO2,136046.0659
ENSG00000065665.19,SEC61A2,40319.05953
ENSG00000065675.13,PRKCQ,1711.353101
ENSG00000065717.13,TLE2,132364.5287
ENSG00000065802.10,ASB1,70173.80791
ENSG00000065809.12,FAM107B,184375.195
ENSG00000065833.8,ME1,178150.0302
ENSG00000065882.14,TBC1D1,117284.0161
ENSG00000065883.13,CDK13,157436.4968
ENSG00000065911.10,MTHFD2,269704.9064
ENSG00000065923.8,SLC9A7,30711.25983
ENSG00000065970.7,FOXJ2,90650.9042
ENSG00000065978.16,YBX1,5860958.75
ENSG00000065989.14,PDE4A,134845.5714
ENSG00000066027.10,PPP2R5A,462485.266
ENSG00000066032.17,CTNNA2,267.2721807
ENSG00000066044.12,ELAVL1,318892.9851
ENSG00000066056.12,TIE1,8604.335556
ENSG00000066084.11,DIP2B,153865.4551
ENSG00000066117.13,SMARCD1,333688.7452
ENSG00000066135.11,KDM4A,228179.2317
ENSG00000066136.18,NFYC,231591.3886
ENSG00000066185.11,ZMYND12,22203.31678
ENSG00000066230.9,SLC9A3,84666.12222
ENSG00000066248.13,NGEF,268806.4533
ENSG00000066279.15,ASPM,45256.50098
ENSG00000066294.13,CD84,2132.488346
ENSG00000066322.11,ELOVL1,1537212.269
ENSG00000066336.10,SPI1,18299.29559
ENSG00000066379.13,ZNRD1,174954.4625
ENSG00000066382.15,MPPED2,0
ENSG00000066405.11,CLDN18,1245.708793
ENSG00000066422.4,ZBTB11,79675.97784
ENSG00000066427.20,ATXN3,25607.51234
ENSG00000066455.11,GOLGA5,413169.5344
ENSG00000066468.19,FGFR2,143765.1562
ENSG00000066557.5,LRRC40,98599.89545
ENSG00000066583.10,ISOC1,268242.6267
ENSG00000066629.15,EML1,3892.460857
ENSG00000066651.16,TRMT11,116192.0598
ENSG00000066654.11,THUMPD1,261743.1843
ENSG00000066697.13,MSANTD3,97816.03114
ENSG00000066735.13,KIF26A,775.033939
ENSG00000066739.10,ATG2B,46579.34851
ENSG00000066777.7,ARFGEF1,182884.5102
ENSG00000066813.13,ACSM2B,740.5844134
ENSG00000066827.14,ZFAT,14708.22835
ENSG00000066855.14,MTFR1,176634.6355
ENSG00000066923.16,STAG3,6100.581722
ENSG00000066926.9,FECH,76719.84311
ENSG00000066933.14,MYO9A,25953.03536
ENSG00000067048.15,DDX3Y,0
ENSG00000067057.15,PFKP,770161.0925
ENSG00000067064.9,IDI1,259242.1001
ENSG00000067066.15,SP100,96369.4986
ENSG00000067082.13,KLF6,512675.7589
ENSG00000067113.15,PPAP2A,108486.6531
ENSG00000067141.15,NEO1,433346.1312
ENSG00000067167.6,TRAM1,736593.5839
ENSG00000067177.13,PHKA1,89245.71671
ENSG00000067182.6,TNFRSF1A,702877.3192
ENSG00000067191.14,CACNB1,29751.37981
ENSG00000067208.13,EVI5,62782.15774
ENSG00000067221.12,STOML1,43315.799
ENSG00000067225.16,PKM,3253953.857
ENSG00000067248.8,DHX29,148298.2899
ENSG00000067334.12,DNTTIP2,209237.3271
ENSG00000067365.13,METTL22,35329.79448
ENSG00000067369.12,TP53BP1,49638.1696
ENSG00000067445.19,TRO,2039.084573
ENSG00000067533.5,RRP15,74393.8197
ENSG00000067560.9,RHOA,4091125.747
ENSG00000067596.9,DHX8,130247.2331
ENSG00000067601.7,PMS2P4,28878.50698
ENSG00000067606.14,PRKCZ,102857.4376
ENSG00000067646.10,ZFY,72.87482835
ENSG00000067704.9,IARS2,760783.6207
ENSG00000067715.12,SYT1,26297.87046
ENSG00000067798.12,NAV3,216.6838571
ENSG00000067829.17,IDH3G,602463.9575
ENSG00000067836.11,ROGDI,245188.9528
ENSG00000067840.11,PDZD4,2597.976719
ENSG00000067842.16,ATP2B3,0
ENSG00000067900.6,ROCK1,104881.3094
ENSG00000067955.12,CBFB,368344.4344
ENSG00000067992.11,PDK3,53504.61786
ENSG00000068001.12,HYAL2,302549.6387
ENSG00000068024.15,HDAC4,45134.88975
ENSG00000068028.16,RASSF1,195866.8218
ENSG00000068078.16,FGFR3,259131.8242
ENSG00000068079.6,IFI35,500769.0418
ENSG00000068097.13,HEATR6,97219.70669
ENSG00000068120.13,COASY,509767.395
ENSG00000068137.13,PLEKHH3,87633.61217
ENSG00000068305.16,MEF2A,100563.9272
ENSG00000068308.12,OTUD5,458172.5263
ENSG00000068323.15,TFE3,188552.9415
ENSG00000068354.14,TBC1D25,76397.37633
ENSG00000068366.18,ACSL4,141270.9504
ENSG00000068383.17,INPP5A,188999.7268
ENSG00000068394.10,GPKOW,332026.9215
ENSG00000068400.12,GRIPAP1,240454.6347
ENSG00000068438.13,FTSJ1,324944.0639
ENSG00000068489.11,PRR11,80555.83526
ENSG00000068615.15,REEP1,3955.659155
ENSG00000068650.17,ATP11A,98458.43551
ENSG00000068654.14,POLR1A,128827.3658
ENSG00000068697.6,LAPTM4A,3450944.094
ENSG00000068724.14,TTC7A,133313.0099
ENSG00000068745.13,IP6K2,553964.6033
ENSG00000068781.19,STON1-GTF2A1L,0
ENSG00000068784.11,SRBD1,88779.07712
ENSG00000068796.15,KIF2A,61083.39415
ENSG00000068831.17,RASGRP2,2912.932899
ENSG00000068878.13,PSME4,199757.3905
ENSG00000068885.13,IFT80,54845.33174
ENSG00000068903.18,SIRT2,159907.9924
ENSG00000068912.12,ERLEC1,649388.1859
ENSG00000068971.12,PPP2R5B,176454.5029
ENSG00000068976.12,PYGM,1940.714762
ENSG00000068985.4,PAGE1,0
ENSG00000069011.14,PITX1,367904.5339
ENSG00000069018.16,TRPC7,632.3063992
ENSG00000069020.17,MAST4,37629.31862
ENSG00000069122.17,GPR116,11810.81795
ENSG00000069188.15,SDK2,19918.60491
ENSG00000069206.14,ADAM7,0
ENSG00000069248.11,NUP133,162767.8349
ENSG00000069275.12,NUCKS1,773070.2064
ENSG00000069329.14,VPS35,352954.2376
ENSG00000069345.10,DNAJA2,364767.6371
ENSG00000069399.11,BCL3,354326.4068
ENSG00000069424.13,KCNAB2,37261.5097
ENSG00000069431.9,ABCC9,634.7977562
ENSG00000069482.6,GAL,34391.14505
ENSG00000069493.13,CLEC2D,9494.86631
ENSG00000069509.5,FUNDC1,223126.42
ENSG00000069535.13,MAOB,37616.87223
ENSG00000069667.14,RORA,2434.639387
ENSG00000069696.6,DRD4,34087.60802
ENSG00000069702.9,TGFBR3,17166.11998
ENSG00000069712.10,KIAA1107,41993.00016
ENSG00000069764.8,PLA2G10,124154.1547
ENSG00000069812.10,HES2,124923.3732
ENSG00000069849.9,ATP1B3,1077870.745
ENSG00000069869.14,NEDD4,28735.15284
ENSG00000069943.8,PIGB,59769.5211
ENSG00000069956.10,MAPK6,244139.1626
ENSG00000069966.17,GNB5,12384.35447
ENSG00000069974.14,RAB27A,129492.9662
ENSG00000069998.11,CECR5,317262.0416
ENSG00000070010.17,UFD1L,165565.4787
ENSG00000070018.7,LRP6,94801.36751
ENSG00000070019.4,GUCY2C,701994.8297
ENSG00000070031.3,SCT,11004.89553
ENSG00000070047.10,PHRF1,291419.7057
ENSG00000070061.13,IKBKAP,179345.9527
ENSG00000070081.14,NUCB2,153857.6153
ENSG00000070087.12,PFN2,374795.3905
ENSG00000070159.12,PTPN3,242674.9575
ENSG00000070182.16,SPTB,2099.51236
ENSG00000070190.11,DAPP1,25151.55806
ENSG00000070193.4,FGF10,0
ENSG00000070214.14,SLC44A1,421343.021
ENSG00000070269.12,TMEM260,102876.4938
ENSG00000070366.12,SMG6,40606.12503
ENSG00000070367.14,EXOC5,82541.70476
ENSG00000070371.14,CLTCL1,7455.162384
ENSG00000070388.10,FGF22,381.7812098
ENSG00000070404.8,FSTL3,67614.07812
ENSG00000070413.17,DGCR2,626037.1868
ENSG00000070423.16,RNF126,364413.7685
ENSG00000070444.13,MNT,94649.4146
ENSG00000070476.13,ZXDC,133858.242
ENSG00000070495.13,JMJD6,86305.0036
ENSG00000070501.10,POLB,106923.8437
ENSG00000070526.13,ST6GALNAC1,2780204.291
ENSG00000070540.11,WIPI1,139113.913
ENSG00000070601.8,FRMPD1,3432.582038
ENSG00000070610.13,GBA2,660480.698
ENSG00000070614.13,NDST1,92653.15925
ENSG00000070669.15,ASNS,195558.1051
ENSG00000070718.10,AP3M2,67771.63961
ENSG00000070729.12,CNGB1,55.19035028
ENSG00000070731.8,ST6GALNAC2,61338.82402
ENSG00000070748.16,CHAT,0
ENSG00000070756.12,PABPC1,8917083.431
ENSG00000070759.15,TESK2,53226.98928
ENSG00000070761.6,CFAP20,257609.0816
ENSG00000070770.7,CSNK2A2,285766.1383
ENSG00000070778.11,PTPN21,73465.2662
ENSG00000070785.15,EIF2B3,136149.0444
ENSG00000070808.14,CAMK2A,1571.821176
ENSG00000070814.16,TCOF1,170211.5228
ENSG00000070831.14,CDC42,1568465.547
ENSG00000070882.11,OSBPL3,156238.5398
ENSG00000070886.9,EPHA8,0
ENSG00000070915.8,SLC12A3,65.174624
ENSG00000070950.8,RAD18,39049.33444
ENSG00000070961.13,ATP2B1,165643.0954
ENSG00000070985.12,TRPM5,44222.34773
ENSG00000071051.12,NCK2,502328.946
ENSG00000071054.14,MAP4K4,167159.5879
ENSG00000071073.11,MGAT4A,72650.82339
ENSG00000071082.9,RPL31,4857693.53
ENSG00000071127.15,WDR1,1221151.125
ENSG00000071189.20,SNX13,50145.00161
ENSG00000071203.8,MS4A12,5256.498223
ENSG00000071205.10,ARHGAP10,1834.387921
ENSG00000071242.10,RPS6KA2,95771.82889
ENSG00000071243.14,ING3,42950.75221
ENSG00000071246.9,VASH1,12513.28724
ENSG00000071282.10,LMCD1,18085.61445
ENSG00000071462.10,WBSCR22,359073.7823
ENSG00000071537.12,SEL1L,227956.4122
ENSG00000071539.12,TRIP13,128187.8671
ENSG00000071553.15,ATP6AP1,817021.5601
ENSG00000071564.13,TCF3,506388.8197
ENSG00000071575.10,TRIB2,134493.8313
ENSG00000071626.15,DAZAP1,454127.9399
ENSG00000071655.16,MBD3,253681.5692
ENSG00000071677.1,PRLH,0
ENSG00000071794.14,HLTF,106177.512
ENSG00000071859.13,FAM50A,823759.5153
ENSG00000071889.15,FAM3A,272259.1294
ENSG00000071894.13,CPSF1,779091.1439
ENSG00000071909.17,MYO3B,537.9517896
ENSG00000071967.10,CYBRD1,58518.14926
ENSG00000071991.7,CDH19,58.67994993
ENSG00000071994.9,PDCD2,224775.1611
ENSG00000072041.15,SLC6A15,0
ENSG00000072042.11,RDH11,258908.6151
ENSG00000072062.12,PRKACA,212271.9682
ENSG00000072071.15,LPHN1,97764.2398
ENSG00000072080.9,SPP2,2547.220087
ENSG00000072110.12,ACTN1,714434.5864
ENSG00000072121.14,ZFYVE26,43596.3708
ENSG00000072133.9,RPS6KA6,16438.99955
ENSG00000072134.14,EPN2,81104.41322
ENSG00000072135.11,PTPN18,737265.8667
ENSG00000072163.17,LIMS2,10011.3566
ENSG00000072182.11,ASIC4,2148.155607
ENSG00000072195.13,SPEG,4048.031923
ENSG00000072201.12,LNX1,97933.38226
ENSG00000072210.17,ALDH3A2,516246.0064
ENSG00000072274.11,TFRC,604092.1614
ENSG00000072310.15,SREBF1,452988.6353
ENSG00000072315.3,TRPC5,68.98084883
ENSG00000072364.11,AFF4,153417.6149
ENSG00000072401.13,UBE2D1,171348.6857
ENSG00000072415.7,MPP5,78409.03101
ENSG00000072422.15,RHOBTB1,55412.29734
ENSG00000072501.16,SMC1A,283989.2857
ENSG00000072506.11,HSD17B10,1529115.922
