Unnamed: 0,gene_name,sampl_1
ENSG00000169684.12,CHRNA5,46803.76297
ENSG00000169688.10,MT1B,0
ENSG00000169689.13,STRA13,581938.3005
ENSG00000169692.11,AGPAT2,2308475.757
ENSG00000169696.14,ASPSCR1,106280.1629
ENSG00000169704.4,GP9,9967.538672
ENSG00000169710.6,FASN,557897.83
ENSG00000169714.15,CNBP,3604946.785
ENSG00000169715.13,MT1E,993547.4929
ENSG00000169717.6,ACTRT2,0
ENSG00000169718.16,DUS1L,747212.7777
ENSG00000169727.11,GPS1,362010.4636
ENSG00000169733.10,RFNG,280955.4099
ENSG00000169738.6,DCXR,717675.4093
ENSG00000169740.12,ZNF32,589022.4723
ENSG00000169744.11,LDB2,8652.613884
ENSG00000169750.7,RAC3,104981.082
ENSG00000169752.15,NRG4,6404.757326
ENSG00000169756.15,LIMS1,117232.2603
ENSG00000169758.11,C15orf27,8415.139486
ENSG00000169760.16,NLGN1,119.0714948
ENSG00000169762.15,TAPT1,84229.62591
ENSG00000169764.13,UGP2,338222.8834
ENSG00000169777.6,TAS2R1,233.2247691
ENSG00000169783.11,LINGO1,8873.959821
ENSG00000169800.12,RBMY1F,0
ENSG00000169813.15,HNRNPF,2549036.244
ENSG00000169814.11,BTD,185404.5615
ENSG00000169826.7,CSGALNACT2,66194.00404
ENSG00000169836.4,TACR3,0
ENSG00000169840.4,GSX1,242.2003466
ENSG00000169851.14,PCDH7,1512.600385
ENSG00000169855.18,ROBO1,3666.679398
ENSG00000169856.8,ONECUT1,0
ENSG00000169857.6,AVEN,130546.7906
ENSG00000169860.6,P2RY1,38146.71612
ENSG00000169862.17,CTNND2,234.7540005
ENSG00000169871.11,TRIM56,170549.3854
ENSG00000169876.12,MUC17,273013.5003
ENSG00000169877.8,AHSP,716.6889258
ENSG00000169884.12,WNT10B,766.0311455
ENSG00000169885.8,CALML6,4164.885925
ENSG00000169891.16,REPS2,89344.26252
ENSG00000169894.16,MUC3A,411703.0687
ENSG00000169895.5,SYAP1,317114.861
ENSG00000169896.15,ITGAM,7252.158161
ENSG00000169900.6,PYDC1,0
ENSG00000169902.12,TPST1,29461.38176
ENSG00000169903.6,TM4SF4,30867.18921
ENSG00000169905.11,TOR1AIP2,92778.33538
ENSG00000169906.5,S100G,0
ENSG00000169908.9,TM4SF1,1176163.511
ENSG00000169914.5,OTUD3,70234.87927
ENSG00000169918.8,OTUD7A,5087.086101
ENSG00000169919.15,GUSB,1008663.183
ENSG00000169925.15,BRD3,122309.9069
ENSG00000169926.8,KLF13,167207.5101
ENSG00000169933.11,FRMPD4,0
ENSG00000169946.12,ZFPM2,207.2175827
ENSG00000169951.8,ZNF764,68574.67506
ENSG00000169955.7,ZNF747,80944.69727
ENSG00000169957.9,ZNF768,710539.4655
ENSG00000169962.4,TAS1R3,13257.80569
ENSG00000169964.5,TMEM42,153279.1328
ENSG00000169967.15,MAP3K2,112279.7704
ENSG00000169972.10,PUSL1,121367.7711
ENSG00000169976.6,SF3B5,2871763.218
ENSG00000169981.9,ZNF35,69121.32316
ENSG00000169989.2,TIGD4,15153.10008
ENSG00000169991.9,IFFO2,117423.0178
ENSG00000169992.8,NLGN2,37229.859
ENSG00000169994.17,MYO7B,1138354.647
ENSG00000170004.15,CHD3,426183.1313
ENSG00000170006.10,TMEM154,12375.02259
ENSG00000170011.12,MYRIP,31484.27145
ENSG00000170017.11,ALCAM,137345.511
ENSG00000170027.6,YWHAG,1077837.076
ENSG00000170035.14,UBE2E3,317427.3832
ENSG00000170037.12,CNTROB,224067.7227
ENSG00000170043.10,TRAPPC1,1743541.968
ENSG00000170044.7,ZPLD1,0
ENSG00000170049.8,KCNAB3,13719.11605
ENSG00000170054.13,SERPINA9,157.2741805
ENSG00000170074.18,FAM153A,141.6906108
ENSG00000170075.8,GPR37L1,11432.86369
ENSG00000170085.16,SIMC1,86143.52326
ENSG00000170088.12,TMEM192,62810.11079
ENSG00000170091.9,HMP19,408.2911063
ENSG00000170092.13,SPDYE5,3270.688048
ENSG00000170099.5,SERPINA6,8481.850905
ENSG00000170100.12,ZNF778,13505.76853
ENSG00000170113.14,NIPA1,77176.1939
ENSG00000170122.5,FOXD4,11426.35961
ENSG00000170128.3,GPR25,1854.416097
ENSG00000170142.10,UBE2E1,511139.0914
ENSG00000170144.17,HNRNPA3,796678.9178
ENSG00000170145.4,SIK2,108136.9165
ENSG00000170153.9,RNF150,182.9650115
ENSG00000170160.15,CCDC144A,51.7511469
ENSG00000170162.12,VGLL2,0
ENSG00000170166.5,HOXD4,10729.77314
ENSG00000170175.9,CHRNB1,98252.43941
ENSG00000170178.6,HOXD12,5087.106982
ENSG00000170180.18,GYPA,0
ENSG00000170185.8,USP38,102518.0849
ENSG00000170190.14,SLC16A5,230271.2934
ENSG00000170191.4,NANP,67976.6067
ENSG00000170209.4,ANKK1,11627.57437
ENSG00000170214.3,ADRA1B,695.245989
ENSG00000170222.11,ADPRM,125060.448
ENSG00000170231.14,FABP6,269557.5415
ENSG00000170234.11,PWWP2A,96085.41641
ENSG00000170236.13,USP50,844.8435791
ENSG00000170242.16,USP47,134139.3995
ENSG00000170248.12,PDCD6IP,565486.2766
ENSG00000170255.7,MRGPRX1,0
ENSG00000170260.7,ZNF212,121517.2876
ENSG00000170262.11,MRAP,299.2415872
ENSG00000170264.11,FAM161A,20016.25381
ENSG00000170265.10,ZNF282,261827.4865
ENSG00000170266.14,GLB1,649762.9242
ENSG00000170270.4,C14orf142,213954.6231
ENSG00000170271.9,FAXDC2,49803.62842
ENSG00000170275.13,CRTAP,433461.3839
ENSG00000170276.5,HSPB2,905.1217445
ENSG00000170279.2,C7orf33,0
ENSG00000170289.11,CNGB3,320.6202399
ENSG00000170290.3,SLN,0
ENSG00000170291.13,ELP5,301938.8695
ENSG00000170293.7,CMTM8,335191.8699
ENSG00000170296.8,GABARAP,512450.2936
ENSG00000170298.14,LGALS9B,14331.09429
ENSG00000170310.13,STX8,147618.1951
ENSG00000170312.14,CDK1,331055.5886
ENSG00000170315.12,UBB,8192990.611
ENSG00000170322.13,NFRKB,109929.7862
ENSG00000170323.7,FABP4,0
ENSG00000170324.18,FRMPD2,1125.653186
ENSG00000170325.13,PRDM10,43888.7059
ENSG00000170340.10,B3GNT2,228349.4666
ENSG00000170345.8,FOS,2378238.132
ENSG00000170348.7,TMED10,1693389.251
ENSG00000170364.11,SETMAR,92479.99591
ENSG00000170365.8,SMAD1,55782.72184
ENSG00000170367.4,CST5,0
ENSG00000170369.3,CST2,1076.949669
ENSG00000170370.11,EMX2,987.8091387
ENSG00000170373.7,CST1,82218.68507
ENSG00000170374.5,SP7,117.9786691
ENSG00000170379.18,TCAF2,7537.315239
ENSG00000170381.11,SEMA3E,119.3773492
ENSG00000170382.10,LRRN2,11911.08988
ENSG00000170385.9,SLC30A1,223316.551
ENSG00000170390.13,DCLK2,9032.496225
ENSG00000170396.7,ZNF804A,171.6144765
ENSG00000170412.15,GPRC5C,130117.0456
ENSG00000170417.13,TMEM182,30627.39791
ENSG00000170419.9,VSTM2A,472.5078321
ENSG00000170421.10,KRT8,14043176.1
ENSG00000170423.11,KRT78,370.6556837
ENSG00000170425.3,ADORA2B,482513.9799
ENSG00000170426.1,SDR9C7,228.2034993
ENSG00000170430.9,MGMT,59335.47607
ENSG00000170439.6,METTL7B,567795.6118
ENSG00000170442.10,KRT86,11777.1689
ENSG00000170445.11,HARS,215569.9361
ENSG00000170448.10,NFXL1,106084.3459
ENSG00000170454.5,KRT75,11092.02551
ENSG00000170456.13,DENND5B,12464.43074
ENSG00000170458.12,CD14,147571.7979
ENSG00000170464.8,DNAJC18,24976.15142
ENSG00000170465.9,KRT6C,278.1624146
ENSG00000170468.7,C14orf169,178091.7395
ENSG00000170469.9,SPATA24,81960.8789
ENSG00000170471.13,RALGAPB,135153.0886
ENSG00000170473.15,WIBG,374210.9213
ENSG00000170476.14,MZB1,21795.79353
ENSG00000170477.11,KRT4,121.6120701
ENSG00000170482.15,SLC23A1,7545.036085
ENSG00000170484.8,KRT74,539.1956845
ENSG00000170485.15,NPAS2,108345.051
ENSG00000170486.9,KRT72,0
ENSG00000170498.8,KISS1,10225.70546
ENSG00000170500.11,LONRF2,0
ENSG00000170502.11,NUDT9,273874.6598
ENSG00000170509.10,HSD17B13,3360.694003
ENSG00000170515.12,PA2G4,1246651.964
ENSG00000170516.15,COX7B2,0
ENSG00000170522.8,ELOVL6,132530.1908
ENSG00000170523.3,KRT83,4511.126775
ENSG00000170525.17,PFKFB3,235009.6343
ENSG00000170537.11,TMC7,217892.2469
ENSG00000170540.13,ARL6IP1,1814154.326
ENSG00000170542.5,SERPINB9,73161.44339
ENSG00000170545.15,SMAGP,432891.3913
ENSG00000170549.3,IRX1,0
ENSG00000170558.7,CDH2,1301.912489
ENSG00000170561.11,IRX2,0
ENSG00000170571.10,EMB,324475.901
ENSG00000170577.7,SIX2,1278.664052
ENSG00000170579.13,DLGAP1,232.8972604
ENSG00000170581.12,STAT2,239201.6454
ENSG00000170584.9,NUDCD2,78124.68255
ENSG00000170604.4,IRF2BP1,418645.2827
ENSG00000170605.5,OR9K2,0
ENSG00000170606.12,HSPA4,662601.4301
ENSG00000170608.2,FOXA3,565030.0945
ENSG00000170613.4,FAM71B,0
ENSG00000170615.13,SLC26A5,715.6277933
ENSG00000170619.9,COMMD5,200906.3084
ENSG00000170624.12,SGCD,684.9985992
ENSG00000170627.8,GTSF1,159.5797054
ENSG00000170631.13,ZNF16,57298.16428
ENSG00000170632.12,ARMC10,199015.1258
ENSG00000170633.15,RNF34,183593.5597
ENSG00000170634.11,ACYP2,60855.03268
ENSG00000170638.8,TRABD,833278.962
ENSG00000170647.3,TMEM133,38978.62997
ENSG00000170653.17,ATF7,106600.2031
ENSG00000170667.13,RASA4B,665.7507047
ENSG00000170677.5,SOCS6,237669.3301
ENSG00000170681.6,MURC,2310.396805
ENSG00000170683.5,OR10A3,0
ENSG00000170684.7,ZNF296,83604.39325
ENSG00000170689.9,HOXB9,2209745.5
ENSG00000170703.14,TTLL6,5136.48155
ENSG00000170734.10,POLH,101149.9118
ENSG00000170743.15,SYT9,0
ENSG00000170745.10,KCNS3,7461.255901
ENSG00000170748.6,RBMXL2,0
ENSG00000170759.10,KIF5B,1562388.444
ENSG00000170775.2,GPR37,2666.528807
ENSG00000170776.18,AKAP13,200992.37
ENSG00000170777.10,TPD52L3,116.2421865
ENSG00000170779.10,CDCA4,211887.8118
ENSG00000170782.3,OR10A4,0
ENSG00000170786.11,SDR16C5,218156.6993
ENSG00000170788.12,DYDC1,0
ENSG00000170790.4,OR10A2,1530.025361
ENSG00000170791.16,CHCHD7,95648.03829
ENSG00000170801.8,HTRA3,35171.92446
ENSG00000170802.14,FOXN2,74368.27704
ENSG00000170803.5,OR2AG1,0
ENSG00000170807.11,LMOD2,0
ENSG00000170819.4,BFSP2,194.5793122
ENSG00000170820.10,FSHR,0
ENSG00000170832.11,USP32,63520.17184
ENSG00000170835.13,CEL,23286.37536
ENSG00000170836.10,PPM1D,72826.0525
ENSG00000170837.2,GPR27,164.6012163
ENSG00000170848.14,PSG6,0
ENSG00000170852.9,KBTBD2,217179.3072
ENSG00000170854.16,MINA,112930.3824
ENSG00000170855.3,TRIAP1,533500.8507
ENSG00000170860.3,LSM3,220446.3749
ENSG00000170871.10,KIAA0232,171272.3783
ENSG00000170873.17,MTSS1,193075.4587
ENSG00000170876.7,TMEM43,668103.7569
ENSG00000170881.4,RNF139,256883.608
ENSG00000170889.12,RPS9,6289013.042
ENSG00000170890.12,PLA2G1B,10101.04517
ENSG00000170891.9,CYTL1,0
ENSG00000170892.9,TSEN34,313399.0429
ENSG00000170893.3,TRH,0
ENSG00000170899.9,GSTA4,224074.8521
ENSG00000170903.9,MSANTD4,41264.1546
ENSG00000170906.14,NDUFA3,447532.4181
ENSG00000170909.12,OSCAR,16814.67771
ENSG00000170915.8,PAQR8,656298.2822
ENSG00000170917.12,NUDT6,23283.09303
ENSG00000170920.2,OR7G3,0
ENSG00000170921.13,TANC2,22018.45405
ENSG00000170923.2,OR7G2,0
ENSG00000170925.3,TEX13B,0
ENSG00000170927.13,PKHD1,461.5322291
ENSG00000170929.5,OR1M1,0
ENSG00000170935.6,NCBP2L,0
ENSG00000170946.13,DNAJC24,21274.29527
ENSG00000170948.3,MBD3L1,0
ENSG00000170949.16,ZNF160,96967.9864
ENSG00000170950.4,PGK2,321.1955154
ENSG00000170953.2,OR8B12,0
ENSG00000170954.10,ZNF415,1172.108714
ENSG00000170955.9,PRKCDBP,43361.39458
ENSG00000170956.15,CEACAM3,1961.586898
ENSG00000170959.13,DCDC1,30.60632039
ENSG00000170961.6,HAS2,19129.60766
ENSG00000170962.11,PDGFD,17278.15032
ENSG00000170965.8,PLAC1,1891.968991
ENSG00000170967.4,DDI1,0
ENSG00000170989.8,S1PR1,14820.5949
ENSG00000171004.16,HS6ST2,35084.44321
ENSG00000171014.2,OR4D5,0
ENSG00000171016.10,PYGO1,515.5423481
ENSG00000171017.9,LRRC8E,8559.871615
ENSG00000171033.11,PKIA,382.143431
ENSG00000171044.9,XKR6,231.9711133
ENSG00000171045.13,TSNARE1,108463.3851
ENSG00000171049.8,FPR2,217.7184737
ENSG00000171051.7,FPR1,1397.460519
ENSG00000171053.8,PATE1,0
ENSG00000171054.7,OR13H1,0
ENSG00000171055.13,FEZ2,85530.86559
ENSG00000171056.7,SOX7,5009.691248
ENSG00000171060.9,C8orf74,150.6843159
ENSG00000171067.9,C11orf24,456822.0664
ENSG00000171094.14,ALK,0
ENSG00000171097.12,CCBL1,42122.87743
ENSG00000171100.13,MTM1,82040.18083
ENSG00000171102.13,OBP2B,6742.558899
ENSG00000171103.9,TRMT61B,104416.9752
ENSG00000171105.12,INSR,158938.0273
ENSG00000171109.17,MFN1,178975.4037
ENSG00000171115.3,GIMAP8,7123.723482
ENSG00000171116.7,HSFX1,0
ENSG00000171119.2,NRTN,38498.28015
ENSG00000171121.15,KCNMB3,3184.911629
ENSG00000171124.11,FUT3,1559943.41
ENSG00000171126.7,KCNG3,631.9756951
ENSG00000171130.16,ATP6V0E2,114976.2446
ENSG00000171132.12,PRKCE,18699.88102
ENSG00000171133.2,OR2K2,388.0338886
ENSG00000171135.12,JAGN1,676821.2618
ENSG00000171136.6,RLN3,0
ENSG00000171148.12,TADA3,467086.8578
ENSG00000171150.7,SOCS5,98894.52958
ENSG00000171155.7,C1GALT1C1,502063.6792
ENSG00000171159.4,C9orf16,886501.9416
ENSG00000171160.16,MORN4,58524.84051
ENSG00000171161.11,ZNF672,230405.6234
ENSG00000171163.14,ZNF692,320152.5497
ENSG00000171169.8,NAIF1,69855.10155
ENSG00000171174.12,RBKS,24000.08333
ENSG00000171180.1,OR2M4,0
ENSG00000171189.15,GRIK1,1328.990919
ENSG00000171195.9,MUC7,143.9525291
ENSG00000171199.8,PROL1,0
ENSG00000171201.9,SMR3B,0
ENSG00000171202.5,TMEM126A,328113.6235
ENSG00000171204.11,TMEM126B,225396.294
ENSG00000171206.12,TRIM8,806801.4982
ENSG00000171208.8,NETO2,86629.01948
ENSG00000171209.3,CSN3,0
ENSG00000171217.5,CLDN20,7995.616403
ENSG00000171219.8,CDC42BPG,217798.622
ENSG00000171222.9,SCAND1,740580.9504
ENSG00000171223.5,JUNB,1514848.056
ENSG00000171224.8,C10orf35,159141.0682
ENSG00000171227.6,TMEM37,64845.3386
ENSG00000171234.12,UGT2B7,72568.00565
ENSG00000171236.9,LRG1,365625.2721
ENSG00000171241.7,SHCBP1,41641.89286
ENSG00000171243.7,SOSTDC1,42672.11654
ENSG00000171246.5,NPTX1,0
ENSG00000171262.10,FAM98B,102002.9004
ENSG00000171291.7,ZNF439,32565.78322
ENSG00000171295.11,ZNF440,83914.93964
ENSG00000171298.11,GAA,741110.5597
ENSG00000171302.15,CANT1,1697211.779
ENSG00000171303.6,KCNK3,970.8641563
ENSG00000171307.17,ZDHHC16,319553.8494
ENSG00000171310.9,CHST11,6886.704956
ENSG00000171311.11,EXOSC1,208794.9452
ENSG00000171314.8,PGAM1,295026.3359
ENSG00000171316.10,CHD7,94350.2275
ENSG00000171320.13,ESCO2,25713.60852
ENSG00000171345.12,KRT19,9626008.5
ENSG00000171346.12,KRT15,32933.42254
ENSG00000171357.5,LURAP1,2389.736213
ENSG00000171360.3,KRT38,0
ENSG00000171365.14,CLCN5,46767.74879
ENSG00000171368.11,TPPP,35582.61737
ENSG00000171385.8,KCND3,819.5938981
ENSG00000171388.11,APLN,11938.85234
ENSG00000171396.11,KRTAP4-4,0
ENSG00000171401.13,KRT13,1659.234506
ENSG00000171402.13,XAGE3,0
ENSG00000171403.8,KRT9,175.8861032
ENSG00000171405.11,XAGE5,0
ENSG00000171408.12,PDE7B,11109.28102
ENSG00000171421.11,MRPL36,377930.5327
ENSG00000171425.8,ZNF581,373777.2195
ENSG00000171428.12,NAT1,43227.56311
ENSG00000171431.3,KRT20,4646797.464
ENSG00000171433.10,GLOD5,26193.93324
ENSG00000171435.12,KSR2,4095.163813
ENSG00000171443.6,ZNF524,478004.1107
ENSG00000171444.16,MCC,2511.279063
ENSG00000171446.6,KRT27,0
ENSG00000171448.8,ZBTB26,74659.39092
ENSG00000171450.5,CDK5R2,2087.77085
ENSG00000171451.13,DSEL,422.5990728
ENSG00000171453.16,POLR1C,365268.8728
ENSG00000171456.15,ASXL1,177999.9364
ENSG00000171459.3,OR1L6,0
ENSG00000171462.13,DLK2,8826.556189
ENSG00000171466.8,ZNF562,78159.0406
ENSG00000171467.14,ZNF318,84525.05782
ENSG00000171469.9,ZNF561,122509.1449
ENSG00000171475.12,WIPF2,190902.3549
ENSG00000171476.20,HOPX,5662.702208
ENSG00000171478.7,SPACA5B,0
ENSG00000171481.3,OR1L3,0
ENSG00000171484.4,OR1B1,0
ENSG00000171487.13,NLRP5,0
ENSG00000171488.13,LRRC8C,8313.933868
ENSG00000171489.9,SPACA5,550.2447764
ENSG00000171490.11,RSL1D1,756182.4718
ENSG00000171492.13,LRRC8D,205540.2392
ENSG00000171495.15,MROH2B,0
ENSG00000171496.3,OR1L8,0
ENSG00000171497.4,PPID,397802.6301
ENSG00000171501.8,OR1N2,0
ENSG00000171502.13,COL24A1,420.9648582
ENSG00000171503.10,ETFDH,124518.2007
ENSG00000171505.5,OR1N1,0
ENSG00000171509.14,RXFP1,1275.514633
ENSG00000171517.5,LPAR3,1364.197041
ENSG00000171522.5,PTGER4,354986.6459
ENSG00000171530.12,TBCA,578616.3903
ENSG00000171532.4,NEUROD2,0
ENSG00000171533.10,MAP6,626.1140624
ENSG00000171540.7,OTP,0
ENSG00000171551.10,ECEL1,0
ENSG00000171552.11,BCL2L1,766665.9759
ENSG00000171557.15,FGG,67353.62893
ENSG00000171560.13,FGA,54165.4504
ENSG00000171561.3,OR2AT4,0
ENSG00000171564.10,FGB,30639.77486
ENSG00000171566.10,PLRG1,210922.5871
ENSG00000171570.9,RAB4B-EGLN2,622.2930495
ENSG00000171574.16,ZNF584,58847.60693
ENSG00000171587.13,DSCAM,0
ENSG00000171595.12,DNAI2,141.2764561
ENSG00000171596.6,NMUR1,3541.721077
ENSG00000171603.15,CLSTN1,1523590.667
ENSG00000171604.10,CXXC5,468863.4025
ENSG00000171606.16,ZNF274,50317.18739
ENSG00000171608.14,PIK3CD,17683.60881
ENSG00000171611.8,PTCRA,344.8451852
ENSG00000171612.6,SLC25A33,60928.97244
ENSG00000171617.12,ENC1,1002547.485
ENSG00000171621.12,SPSB1,92557.54213
ENSG00000171631.13,P2RY6,2431.262634
ENSG00000171634.15,BPTF,111645.9699
ENSG00000171643.12,S100Z,0
ENSG00000171649.10,ZIK1,689.5591757
ENSG00000171657.5,GPR82,1202.68491
ENSG00000171659.12,GPR34,6685.131557
ENSG00000171680.19,PLEKHG5,105758.6363
ENSG00000171681.11,ATF7IP,106489.5737
ENSG00000171695.9,LKAAEAR1,0
ENSG00000171700.12,RGS19,31380.23169
ENSG00000171703.15,TCEA2,5871.416564
ENSG00000171711.2,DEFB4A,0
ENSG00000171714.10,ANO5,2743.568302
ENSG00000171720.8,HDAC3,240484.6518
ENSG00000171722.10,C1orf111,3025.165487
ENSG00000171723.14,GPHN,91793.68943
ENSG00000171724.2,VAT1L,10612.26256
ENSG00000171729.12,TMEM51,391091.3877
ENSG00000171735.17,CAMTA1,77400.40386
ENSG00000171747.7,LGALS4,25298034.7
ENSG00000171757.14,LRRC34,8469.07359
ENSG00000171759.7,PAH,3256.823118
ENSG00000171763.16,SPATA5L1,108795.3148
ENSG00000171766.14,GATM,79961.72992
ENSG00000171772.14,SYCE1,593.7776555
ENSG00000171773.2,NXNL1,0
ENSG00000171777.14,RASGRP4,1733.211851
ENSG00000171786.5,NHLH1,2671.574716
ENSG00000171790.14,SLFNL1,6915.466136
ENSG00000171791.11,BCL2,34629.02507
ENSG00000171792.9,RHNO1,275682.0015
ENSG00000171793.12,CTPS1,169975.4671
ENSG00000171794.3,UTF1,0
ENSG00000171798.16,KNDC1,756.6296362
ENSG00000171804.8,WDR87,43.7851045
ENSG00000171806.10,METTL18,117413.4481
ENSG00000171811.11,CFAP46,724.6287615
ENSG00000171812.9,COL8A2,6296.119887
ENSG00000171813.12,PWWP2B,387585.6955
ENSG00000171815.5,PCDHB1,0
ENSG00000171817.15,ZNF540,7954.514402
ENSG00000171819.4,ANGPTL7,539.9184669
ENSG00000171823.6,FBXL14,179286.9268
ENSG00000171824.12,EXOSC10,328771.9414
ENSG00000171827.9,ZNF570,902.803149
ENSG00000171840.10,NINJ2,35793.85258
ENSG00000171843.14,MLLT3,71300.1888
ENSG00000171847.9,FAM90A1,476.0983172
ENSG00000171848.12,RRM2,388553.8775
ENSG00000171853.14,TRAPPC12,148922.7043
ENSG00000171855.6,IFNB1,0
ENSG00000171858.16,RPS21,13501567.46
ENSG00000171860.4,C3AR1,11642.10207
ENSG00000171861.9,RNMTL1,213775.2916
ENSG00000171862.8,PTEN,180908.7057
ENSG00000171863.11,RPS7,2864183.428
ENSG00000171864.4,PRND,202.4015961
ENSG00000171865.8,RNASEH1,112890.6382
ENSG00000171867.15,PRNP,118389.6702
ENSG00000171872.4,KLF17,0
ENSG00000171873.7,ADRA1D,577.4611847
ENSG00000171877.18,FRMD5,12608.73943
ENSG00000171885.12,AQP4,0
ENSG00000171903.15,CYP4F11,70013.76296
ENSG00000171914.13,TLN2,137126.894
ENSG00000171916.15,LGALS9C,11183.60355
ENSG00000171928.12,TVP23B,122304.1511
ENSG00000171931.11,FBXW10,458.7462145
ENSG00000171936.1,OR10H3,0
ENSG00000171940.12,ZNF217,189822.964
ENSG00000171942.4,OR10H2,0
ENSG00000171943.10,SRGAP2C,2479.149629
ENSG00000171944.1,OR52A5,0
ENSG00000171951.4,SCG2,5777.266597
ENSG00000171953.14,ATPAF2,76588.85128
ENSG00000171954.11,CYP4F22,609.3482244
ENSG00000171956.6,FOXB1,0
ENSG00000171960.9,PPIH,455218.5705
ENSG00000171962.16,LRRC48,12799.72014
ENSG00000171970.11,ZNF57,130682.5432
ENSG00000171984.13,C20orf196,115722.1018
ENSG00000171987.1,C11orf40,0
ENSG00000171988.16,JMJD1C,144441.1391
ENSG00000171989.5,LDHAL6B,4044.445362
ENSG00000171992.11,SYNPO,117990.9753
ENSG00000172000.6,ZNF556,245.0740349
ENSG00000172005.9,MAL,3317.33021
ENSG00000172006.10,ZNF554,46252.97692
ENSG00000172007.5,RAB33B,72096.51127
ENSG00000172009.13,THOP1,277639.183
ENSG00000172014.12,ANKRD20A4,893.0802136
ENSG00000172016.14,REG3A,227469.7307
ENSG00000172020.11,GAP43,0
ENSG00000172023.6,REG1B,13853.98174
ENSG00000172031.6,EPHX4,106286.4641
ENSG00000172037.12,LAMB2,376846.4165
ENSG00000172046.17,USP19,307127.0285
ENSG00000172053.13,QARS,1940157.689
ENSG00000172057.8,ORMDL3,716886.8175
ENSG00000172058.14,SERF1A,367.8348642
ENSG00000172059.9,KLF11,92685.72896
ENSG00000172061.8,LRRC15,5628.059198
ENSG00000172062.15,SMN1,36545.34987
ENSG00000172071.10,EIF2AK3,98285.82771
ENSG00000172073.3,TEX37,0
ENSG00000172081.12,MOB3A,183769.8194
ENSG00000172086.7,KRCC1,1099888.144
ENSG00000172113.7,NME6,95484.97013
ENSG00000172115.7,CYCS,907586.1045
ENSG00000172116.20,CD8B,28090.82238
ENSG00000172123.11,SLFN12,7693.534829
ENSG00000172137.17,CALB2,709.5346617
ENSG00000172139.13,SLC9C1,9571.928661
ENSG00000172146.1,OR1A1,0
ENSG00000172150.4,OR1A2,0
ENSG00000172154.7,OR8I2,0
ENSG00000172155.9,LCE1D,936.6957589
ENSG00000172156.3,CCL11,373.28932
ENSG00000172159.14,FRMD3,48127.32989
ENSG00000172164.12,SNTB1,121365.0608
ENSG00000172167.6,MTBP,13690.4284
ENSG00000172171.9,TEFM,52721.09566
ENSG00000172172.6,MRPL13,206700.6464
ENSG00000172175.11,MALT1,78254.23997
ENSG00000172179.10,PRL,295.2926513
ENSG00000172183.13,ISG20,75490.32505
ENSG00000172188.4,OR4C11,0
ENSG00000172197.10,MBOAT1,212390.8031
ENSG00000172199.1,OR8U1,0
ENSG00000172201.9,ID4,110317.5048
ENSG00000172209.5,GPR22,109.3617096
ENSG00000172215.5,CXCR6,6732.578431
ENSG00000172216.5,CEBPB,266048.413
ENSG00000172232.8,AZU1,451.7994126
ENSG00000172236.15,TPSAB1,26638.83441
ENSG00000172238.4,ATOH1,563745.1763
ENSG00000172239.12,PAIP1,318446.1727
ENSG00000172243.16,CLEC7A,3268.375178
ENSG00000172244.7,C5orf34,32639.69413
ENSG00000172247.3,C1QTNF4,4599.041076
ENSG00000172260.12,NEGR1,1771.183678
ENSG00000172262.10,ZNF131,84613.89695
ENSG00000172264.15,MACROD2,3231.038879
ENSG00000172269.15,DPAGT1,218858.6093
ENSG00000172270.17,BSG,6709414.03
ENSG00000172273.11,HINFP,45249.18563
ENSG00000172289.2,OR10V1,0
ENSG00000172292.13,CERS6,184062.463
ENSG00000172296.11,SPTLC3,21557.19535
ENSG00000172301.9,COPRS,328242.5271
ENSG00000172315.5,TP53RK,138226.4901
ENSG00000172318.5,B3GALT1,27278.91948
ENSG00000172320.2,OR5A1,0
ENSG00000172322.12,CLEC12A,867.5243798
ENSG00000172324.4,OR5A2,0
ENSG00000172331.10,BPGM,73448.9006
ENSG00000172336.4,POP7,765198.9008
ENSG00000172339.9,ALG14,40516.24851
ENSG00000172340.13,SUCLG2,1162975.991
ENSG00000172345.12,STARD5,37552.05761
ENSG00000172346.13,CSDC2,1982.912868
ENSG00000172348.13,RCAN2,15950.57622
ENSG00000172349.15,IL16,3330.404964
ENSG00000172350.8,ABCG4,128.4577185
ENSG00000172354.8,GNB2,1961592.39
ENSG00000172361.5,CFAP53,13491.2528
